offer_id,title,shop_name,price_eur,brand,category_label,cluster_id,cluster_label
o05393,"Philips Elektrorasierer OneBlade 360 Face+Body - QP2834/23, Aufsätze: 4, 5 in 1 Aufsatz, inkl. 2 Ersatzklingen",OTTO,59.95,Philips,Elektrische Rasierer,c00685,OneBlade 360 Face + Body QP2834/23
o05394,Samsung GALAXY A37 5G 128 GB Awesome Lavender Android Smartphone (EU),Cyberport,253.00,Samsung,Handys ohne Vertrag,c01098,Galaxy A37 5G 6 GB RAM 128 GB Awesome Lavender
o05395,Samsung GQ77S95DATXZG - Schwarz,Kaufland.de,4787.40,Samsung,Fernseher,c00876,"GQ77S95D 77"" OLED 4K Tizen Smart TV S95D"
o05396,"ZOTAC GAMING GeForce RTX 5070 Twin Edge OC 12GB GDDR7 Grafikkarte 3x DP, 1x HDMI",computeruniverse.net,607.99,Zotac,Grafikkarten,c00592,GeForce RTX 5070 Twin Edge OC 12 GB GDDR7
o05397,"TCL 98C6K Mini-LED-Fernseher (249 cm/98 Zoll, 4K Ultra HD, Smart-TV)",OTTO,1899.00,TCL,Fernseher,c01028,98C6K 98 Zoll QLED MiniLED 4K Smart TV
o05398,DJI Mic Mini 2 (1 Sender + 1 Handy-Empfänger + Ladeschale),Globe-Flight,59.00,DJI,Mikrofone,c01058,Mic Mini 2 1 Sender + 1 Mobiler Empfänger + Ladeschale
o05399,"Samsung S95UC Computerbildschirm 124,5 cm (49"") 5120 x 1440 Pixel DQHD LCD Schwarz",JB-Computer,819.72,Samsung,Monitore,c00251,ViewFinity S9 Curved S95UC LS49C950UAUXEN 49''
o05400,XIAOMI REDMI Note 15 Pro 256 GB Titanium Dual SIM,Media Markt Online Shop,254.99,Xiaomi,Handys ohne Vertrag,c01001,Redmi Note 15 Pro 8 GB RAM 256 GB Titanium
o05401,"Galaxy Watch8 (silber, 40 mm, Sport Band S/M) - Silber",Kaufland.de,214.80,Samsung,Smartwatches,c00444,Galaxy Watch8 Bluetooth 40 mm Silver Sport Band White S/M
o05402,Insta360 X5 Standard Bundle - Schwarz,Kaufland.de,459.00,INSTA360,Action Cams,c00399,X5 Standard Bundle Schwarz
o05403,"Apple Studio Display Nano-texture glass - LCD-Monitor - 68.6 cm (27"") MYJK3D/A",Heinzsoft,1489.00,Apple,Monitore,c00008,Studio Display 27'' (2022) Nanotexturglas neigbar MYJK3D/A
o05404,"Apple iPhone 17 Pro Max Smartphone (17,4 cm/6,9 Zoll, 512 GB Speicherplatz, 48 MP Kamera) blau",OTTO,1662.09,Apple,Handys ohne Vertrag,c00823,iPhone 17 Pro Max 512 GB Tiefblau
o05405,"Philips 43PUS7800/12 108cm 43"" QLED 4K TV",computeruniverse.net,269.00,Philips,Fernseher,c00922,"43PUS7800/12 43"" 4K QLED Smart TV"
o05406,Pixel 7a 128GB 5G Charcoal Smartphone,Expert,368.46,Google,Handys ohne Vertrag,c01306,Pixel 7a 5G 128 GB Charcoal
o05407,"Lenovo V15 G5 IRL 83GW - Intel Core i5 13420H - Win 11 Pro - UHD Graphics - 32 GB RAM - 512 GB SSD NVMe - 39.6 cm (15.6"") IPS 1920 x 1080 (Full HD) - Wi-Fi 6 - Business Black - kbd: Deutsch",Amazon Marketplace CE,936.86,Lenovo,Notebooks,c00558,V15 G5 Intel Core i5-13420H 32 GB RAM 512 GB SSD Win11 Pro 83GW00HMGE
o05408,Kingston FURY Beast - DDR5 - Kit - 16 GB: 2 x,Kaufland.de,259.90,Kingston,Arbeitsspeicher,c00052,FURY Beast DDR5 5600MT/s 16GB Kit (2x8GB) CL40 Schwarz KF556C40BBK2-16
o05409,"Lenovo IdeaPad 5 2-in-1 83KX0072GE - 14"" WUXGA,Intel® CoreTM i5-13420H , 16GB RAM, 512GB SSD, Windows 11 Home | Laptop by NBB",notebooksbilliger,699.00,Lenovo,Notebooks,c00817,IdeaPad 5 2-in-1 14IRH9 83KX0072GE
o05410,"Acer Aspire 16 AI OLED A16-61M-R473 16"" WUXGA+ OLED Ryzen AI 5 330 16GB/512GB Win11 Copilot+ PC",Cyberport,779.00,Acer,Notebooks,c01292,Aspire 16 AI OLED A16-61M-R473 AMD Ryzen AI 5 330 16 GB RAM 512 GB SSD
o05411,Lenovo ThinkPad P16v Gen 2 (Intel) 21KX004YGE,Notebookstore,1816.00,Lenovo,Notebooks,c00088,ThinkPad P16v G2 Intel Core Ultra 7 165H 32 GB RAM 512 GB SSD RTX 500 Win11 Pro 21KX004YGE
o05412,"HP OMEN 14-FB1095NG - 14"" - Intel Core Ultra 9 - 32GB RAM/1TB SSD - RTX 5070",coolblue,2304.00,HP,Notebooks,c01085,OMEN Transcend 14-fb1095ng Intel Core Ultra 9 285H 32 GB RAM 1 TB SSD RTX 5070
o05413,"Samsung X230 Galaxy Tab A11+ 11.0"", Wi-Fi, 8/256GB, Grau",Amazon Marketplace CE,247.89,Samsung,Tablet PCs,c01076,Galaxy Tab A11+ Wi-Fi 256 GB Gray
o05414,XIAOMI Pad 8 Pro Pine Green 12G RAM 512G ROM,Amazon Marketplace CE,624.00,Xiaomi,Tablet PCs,c00303,"Pad 8 Pro 11,2"" 512 GB Pine Green"
o05415,JURA Z10 Aluminium Black 15609 (EB) Kaffeevollautomat 2025,computeruniverse.net,2387.65,Jura,Kaffeevollautomaten,c00404,Z10 aluminium black (EB)
o05416,"Kingston 8GB DDR5-5600MT/S CL36 DIMM (1 x 8GB, 5600 MHz, DDR5-RAM, DIMM), RAM, Schwarz",Galaxus.de,154.62,Kingston,Arbeitsspeicher,c00645,FURY Beast DDR5 5600MT/s 8GB Modul (1x8GB) CL36 Schwarz KF556C36BBE-8
o05417,Apple iPad Pro 11'' - 2025 - 256GB - Wi-Fi - Black - Schwarz -Differenzbesteuert,ebay.de,899.90,Apple,Tablet PCs,c00354,"iPad Pro M5 2025 11"" Wi-Fi 256 GB Standardglas Space Schwarz"
o05418,"NINTENDO SWITCH Konsole Lite, Blau",e-tec,210.55,Nintendo,Konsolen,c00389,Switch Lite blau
o05419,Samsung A175 Galaxy A17 LTE 256GB/8GB RAM Dual-SIM schwarz,Electronis.de,198.94,Samsung,Handys ohne Vertrag,c00993,Galaxy A17 256 GB Black
o05420,"Apple MacBook Air – 2025 (13.60"", 512 GB, 16 GB, DE, M4), Notebook, Grau",Galaxus.de,1230.49,Apple,Notebooks,c01290,MacBook Air M4 2025 13'' 16 GB RAM 512 GB SSD 10-Core GPU Mitternacht
o05421,"[Sommerangebote - 479,99 € mit kostenlosem Lieferung am nächsten Tag] Roborock Qrevo S5V Black Saugroboter mit Station, 12000 Pa Saugkraft, FlexiArm Wischmopps, Doppelte Anti-Tangle, Heißlufttrocknung, Hindernisvermeidung und intelligente Navigation",Joybuy,569.99,Roborock,Saugroboter,c01300,Qrevo S5V Schwarz
o05422,"SEGWAY NAVIMOW i215E Lidar, Mähroboter, für bis zu 1500 m2",Saturn Online Shop,1099.00,Segway,Mähroboter,c01054,Navimow i215 LiDAR
o05423,"ZOTAC Gaming GeForce RTX 5070 Twin Edge OC White Edition, 12GB GDDR7, HDMI, 3x DP",e-tec,668.10,Zotac,Grafikkarten,c00956,GeForce RTX 5070 Twin Edge OC White 12 GB GDDR7
o05424,"Samsung Galaxy Tab S11 Ultra Tablet (14,6"", Android,One UI,Knox, 5G) grau 16 GB",OTTO,1989.99,Samsung,Tablet PCs,c01253,Galaxy Tab S11 Ultra 5G 1 TB Gray
o05425,"E8 Kaffeevollautomat 15 bar 1,9 l AutoClean (Piano White (EC))",expert TechnoMarkt,1099.00,Jura,Kaffeevollautomaten,c00139,E8 Piano White (ED)
o05426,"Gigabyte GeForce RTX 5070 Eagle OC SFF 12G Grafikkarte - 12GB GDDR7, 192 Bit, PCI-E 5.0, 2587 MHz Core Clock, 3 x DP 2.1b, 1 x HDMI 2.1b, NVIDIA DLSS 4, GV-N5070EAGLE OC-12GD",Amazon Marketplace PC Notebook,589.95,Gigabyte,Grafikkarten,c00725,GeForce RTX 5070 Eagle OC 12 GB GDDR7
o05427,"Acer Black Week % | Aspire Go Spin 14 AGSP14-31PT-37F6 14"" WUXGA touch, IPS, Intel i3-N355, 16GB RAM, 512GB SSD, Windows 11 | Laptop by NBB",notebooksbilliger,579.00,Acer,Notebooks,c01074,Aspire Go Spin 14 AGSP14-31PT-37F6 Intel Core 3 N355 16 GB RAM 512 GB SSD
o05428,Global Version POCO F8 Ultra 12GB 256GB Smartphone 50MP Light Fusion 950 With OIS 6.9' 120Hz POCO HyperRGB AMOLED Display Massive 6500mAh (typ) Battery,AliExpress,629.00,Xiaomi,Handys ohne Vertrag,c00722,POCO F8 Ultra 5G 12 GB RAM 256 GB Denim Blue
o05429,"Braun Series 6 62-S7650cc, Elektrorasierer, schwarzsilber",ebay.de,124.95,Braun,Elektrische Rasierer,c00634,Series 6 62-S7650cc Silber
o05430,"De'Longhi Espressomaschine Dedica Duo EC890.GR - Espresso & Cold Brew, 15 Bar, Touch-Buttons, Cold Brew in unter 5 Minuten, 15 cm breit, 1,1L, inkl. Milchschaumdüse grün",OTTO,248.77,De'Longhi,Espressomaschinen,c00219,Dedica Duo EC890.GR Grün
o05431,"OnePlus 13 (512 GB, Arctic Dawn, 6.82"", Dual SIM, 5G), Smartphone, Weiss",Galaxus.de,839.00,OnePlus,Handys ohne Vertrag,c01291,13 16 GB RAM 512 GB Arctic Dawn
o05432,Venu X1 Digital Smartwatch Rechteckig 264 h  (Schwarz) (Versandkostenfrei),expert TechnoMarkt,549.00,Garmin,Smartwatches,c01183,Venu X1 46 mm Schwarz
o05433,"HP Serie 5 Pro 527pq Monitor 68,6 cm (27"") WQHD - IPS - 5ms - HDMI",ebay.de,213.37,HP,Monitore,c00582,Serie 5 Pro 527pq 27''
o05434,"Google Pixel 9 Pro (128 GB, Obsidian, 6.30"", SIM + eSIM, 5G), Smartphone, Schwarz",Galaxus.de,677.99,Google,Handys ohne Vertrag,c00461,Pixel 9 Pro 128 GB Obsidian
o05435,Bambu Lab A1 Mini-3D-Drucker Combo,Kaufland.de,358.18,Bambu Lab,3D-Drucker,c01077,A1 mini Combo
o05436,"Garmin Fēnix 8 Solar Sapphire GPS Uhr (Größe 51mm, grau)",Bergzeit,941.20,Garmin,Smartwatches,c00081,fenix 8 Solar 51 mm Graphit/Titanium Titan Silikon-Armband 26 mm
o05437,"MSI Katana 17 HX B14WGK-240 - 17.3"" FHD - Core i7-14650HX - 16GB - 1TB - RTX 5070 - ohne BS - Schwarz",Kaufland.de,1679.99,MSI,Notebooks,c00102,Katana 17 HX B14WGK-240 Intel Core i7-14650HX 16 GB RAM 1 TB SSD RTX 5070
o05438,Samsung Odyssey Neo S57CG954NU,Kaufland.de,1718.07,Samsung,Monitore,c01078,"Odyssey Neo G9 S57CG954NU 57"""
o05439,"Mic 3-Sender DMT03, Mikrofon - schwarz, Bluetooth 5.4",Alternate,99.00,DJI,Mikrofone,c00084,Mic 3 Sender
o05440,Fujifilm X-M5 Gehäuse schwarz | ✔️ Temporär mit Kostenlose Geschenkbox i.W.v. 160  € | 5 Jahre kostenlose Garantie,Kamera-Express,799.99,Fujifilm,Systemkameras,c00033,X-M5 Body Schwarz
o05441,"Apple 11"" iPad Pro M5, 1 TB: Ultra Retina XDR Display, 12 MP Querformat Frontkamera/12 MP Rückkamera, LiDAR Scanner, WLAN und 5G Mobilfunk, Batterie für den ganzen Tag – Space Schwarz",amazon.de,2199.00,Apple,Tablet PCs,c00893,"iPad Pro M5 2025 11"" Wi-Fi + Cellular 1 TB Standardglas Space Schwarz"
o05442,Apple iPhone 17 Pro Max 1TB/12GB RAM Dual-SIM cosmic-orange,Electronis.de,1887.99,Apple,Handys ohne Vertrag,c00639,iPhone 17 Pro Max 1 TB Cosmic Orange
o05443,Braun Series 7 72-c7200cc Epilierer - Gold,Techinn DE,290.99,Braun,Elektrische Rasierer,c00845,Series 7 72-C7200cc Schwarz
o05444,Apple iPhone Air 512GB lichtgold | NEU | originalverpackt (OVP) | differenzbesteuert AN725355,asgoodasnew,949.00,Apple,Handys ohne Vertrag,c00145,iPhone Air 512 GB Lichtgold
o05445,"Xiaomi Redmi 15C 5G 4GB+128GB Midnight Black Smartphone (6,9 Zoll, 50 MP, Dual-Kamera, 6.000-mAh, Octa-Core, Fingerabdrucksensor, schwarz) - Schwarz",Kaufland.de,119.00,Xiaomi,Handys ohne Vertrag,c00089,Redmi 15C 5G 4 GB RAM 128 GB Midnight Black
o05446,Kingston FURY Beast RGB PC-Arbeitsspeicher Kit DDR5 64 GB 2 x 32 GB Non-ECC 5600 MHz 288pin DIMM CL36 KF556C36BBEAK2-64,voelkner Marktplatz,918.43,Kingston,Arbeitsspeicher,c01147,FURY Beast DDR5 5600MT/s RGB 64GB Kit (2x32GB) CL36 Schwarz KF556C36BBEAK2-64
o05447,"Essential S3 S39GD Full HD Monitor 81,3 cm (32 Zoll) 16:9 4 ms 250 cd/m2  (Schwarz)",expert TechnoMarkt,149.00,Samsung,Monitore,c00412,"Essential S3 S39GD 32"" schwarz"
o05448,"Philips Sonicare 4100 – Sonicare Elektrische Zahnbürste für Erwachsene mit 1 x Philips W2 Optimal White Sonic Bürstenkopf in Weiß, schlankem Reiseetui und USB-Ladegerät (Modell HX3683/33)",amazon.de,49.99,Philips,Elektrische Zahnbürsten,c01213,Sonicare 4100 Series HX3683/33 Weiß + Reiseetui
o05449,"GeForce RTX 5060 Ti Ghost OC 16GB, Grafikkarte - DLSS 4, 3x DisplayPort, 1x HDMI 2.1",Alternate,529.00,Gainward,Grafikkarten,c00075,GeForce RTX 5060 Ti Ghost II OC 16 GB GDDR7
o05450,"Cube Nuride Hybrid Pro 800 Wh E-Bike Diamant 28"" flashstone ́n ́chrome - 62 cm",Biketech24,3199.00,Cube,E-Bikes,c01235,Nuride Hybrid Pro 800 28 Zoll RH 62 cm flashstone ́n ́chrome
o05451,"De'Longhi Dedica, Siebträgermaschine, Silber, Weiss",Galaxus.de,122.79,De'Longhi,Espressomaschinen,c00043,Dedica Style EC 685.W weiß
o05452,"Acer Aspire Go 16 - Notebook 16"" - Core i3-1305U - 32GB RAM - 256 GB NVMe - Win11",Kaufland.de,759.99,Acer,Notebooks,c00216,Aspire Go 16 16'' Intel Core i3-1305U 32 GB RAM 256 GB SSD Win11 Pro
o05453,"ECOVACS DEEBOT T90 PRO Omni Saugroboter mit Wischfunktion, Roboterstaubsauger 30.000 Pa, Schnellladen mit PowerBoost, OZMO Roller 3.0 mit TruEdge, automatische Dosierung der Reinigungslösung, Schwarz",amazon.de,490.60,Ecovacs,Saugroboter,c01014,DEEBOT T90 Pro Omni Schwarz
o05454,Xiaomi Pad 7 8GB+256GB Grafiktablett grün,OTTO,274.00,Xiaomi,Tablet PCs,c00686,"Pad 7 11,2"" 256 GB Wi-Fi Green 		"
o05455,"Apple MacBook Air – 2025 (13.60"", 512 GB, 16 GB, DE, M4), Notebook, Silber",Galaxus.de,1159.00,Apple,Notebooks,c01185,MacBook Air M4 2025 13'' 16 GB RAM 512 GB SSD 10-Core GPU Silber
o05456,Lenovo Thinkpad E16 Intel G3 21SR0041GE,lapstars,1303.00,Lenovo,Notebooks,c00037,ThinkPad E16 G3 Intel Core Ultra 7 255H 32 GB RAM 1 TB SSD 21SR0041GE
o05457,Apple iPhone 14 Pro 128GB/6GB RAM Dual-SIM gold,Electronis.de,798.99,Apple,Handys ohne Vertrag,c01139,iPhone 14 Pro 128 GB Gold
o05458,Xiaomi Redmi Note 15 LTE 128GB/6GB RAM Dual-SIM glacier-blue,Electronis.de,177.84,Xiaomi,Handys ohne Vertrag,c00560,Redmi Note 15 4G 6 GB RAM 128 GB Glacier Blue
o05459,"Apple AirPods Max Kabellose Kopfhörer, aktive Geräuschunterdrückung auf Pro Level, Transparenzmodus, personalisiertes 3D Audio, USB-C Ladecase, Blau",amazon.de,399.00,Apple,Kopfhörer,c00359,AirPods Max USB-C blue
o05460,Apple iPad mini (2024) 256GB Wi-Fi + Cellular - Purple - Violett,Kaufland.de,1260.85,Apple,Tablet PCs,c00689,iPad mini (7. Generation 2024) 256 GB Wi-Fi + Cellular Violett
o05461,Samsung Galaxy S26 256GB Schwarz,Gomibo.de,631.00,Samsung,Handys ohne Vertrag,c00159,Galaxy S26 256 GB Black
o05462,"Xiaomi 17 (512 GB, Black, 6.30"", Dual SIM, 5G), Smartphone, Schwarz",Galaxus.de,828.98,Xiaomi,Handys ohne Vertrag,c00659,17 512 GB Black
o05463,"Microsoft Surface Pro (11. Edition) Copilot+ PC 13"" OLED 2in1 Graphit Snapdragon® X Elite 16GB/1TB SSD Win11 EP2-08384",Cyberport,1699.00,Microsoft,Tablet PCs,c00131,Surface Pro 11 16 GB RAM 1 TB Snapdragon X Elite Schwarz + Keyboard
o05464,Lenovo Thinkpad P16v G2 Intel 21KX004YGE,lapstars,1833.00,Lenovo,Notebooks,c00088,ThinkPad P16v G2 Intel Core Ultra 7 165H 32 GB RAM 512 GB SSD RTX 500 Win11 Pro 21KX004YGE
o05465,"Apple 11-Zoll-iPad Air M4 Wi-Fi + Cellular – Tablet – 256 GB – 27,9 cm (11"") - Violett",Kaufland.de,1012.56,Apple,Tablet PCs,c00094,"iPad Air M4 2026 11"" 256 GB Wi-Fi + Cellular Violett"
o05466,"Philips Heißluftfritteuse Airfryer XXL Kombi HD9876/90, mit 8,3 l, Rapid CombiAir Technologie, 2200 W, 22 Kochfunktionen, QuickClean und WiFi Konnektivität schwarz",OTTO,249.90,Philips,Fritteusen,c00936,7000 Series Airfryer Combi XXL Connected HD9876/90 Schwarz
o05467,Samsung ViewFinitiy S9 S95UC LS49C950UAUXEN 49 Zoll DQHD Curved Quantum Dot LED 32:9 120 Hz Office Monitor,computeruniverse.net,761.36,Samsung,Monitore,c00251,ViewFinity S9 Curved S95UC LS49C950UAUXEN 49''
o05468,"HP OMEN 16-ap0175ng 16"" WUXGA IPS 144Hz, Ryzen 9 8940HX, 32GB RAM, 1TB SSD, RTX 5070, FreeDOS (BZ9K2EA#ABD)",JACOB,1600.36,HP,Notebooks,c01122,OMEN 16-ap0175ng AMD Ryzen 9 8940HX 32 GB RAM 1 TB SSD RTX 5070
o05469,"Apple Studio Display MFEY4FD/A  27"" Standardglas VESA-Adapter (ohne Stand)",Cyberport,1699.00,Apple,Monitore,c00874,Studio Display 27'' (2026) Standardglas VESA Mount Adapter MFEY4FD/A
o05470,Motorola edge 60 12/512 GB Android 15 Smartphone Gibraltar Sea,computeruniverse.net,371.00,Motorola,Handys ohne Vertrag,c00890,Edge 60 PANTONE Gibraltar Sea
o05471,"AEG Akku-Hand-und Stielstaubsauger ""ULTIMATE 8000 (AP83AB25DG), beutellos, mit Absaugstation"", grau (dunkelgrau), B:25cm H:114cm T:36cm, Akkusauger, Hygienische Absaugung des Staubbehälters ohne Kontakt mit Schmutz",baur.de,534.04,AEG,Staubsauger,c01162,Ultimate 8000 Akku-Staubsauger inkl. Absaugstation AP83AB25DG
o05472,JURA Kaffeevollautomat 15609 Z10 Aluminium Black (EB) schwarz,OTTO,2249.00,Jura,Kaffeevollautomaten,c00404,Z10 aluminium black (EB)
o05473,Oral-B i3 Duo Edition - Elektrische Bürste - Weiß / Schwarz,ebay.de,117.20,Oral-B,Elektrische Zahnbürsten,c00415,iO Series 3 Duopack Matt Black + 2. Handstück Ice Blue + Reiseetui
o05474,Nintendo Switch-Konsole Neon-Rot/Neon-Blau,amazon.de,279.00,Nintendo,Konsolen,c00300,Switch neon blau/rot 2022
o05475,"APPLE Tablet ""11"" iPad Air Wi-Fi + Cellular"", Energieeffizienz: G (A-G), beige (starlight), 128 GB,mit eSIM, Tablets_EBookReader",baur.de,818.92,Apple,Tablet PCs,c00735,"iPad Air M4 2026 11"" 128 GB Wi-Fi + Cellular Polarstern"
o05476,"Lenovo ThinkPad P16s Gen 4 21QR - 180°-Scharnierdesign - AMD Ryzen AI 7 PRO 350/2 GHz - AMD PRO - Win 11 Pro - Radeon 860M - 32 GB RAM - 512 GB SSD TCG Opal Encryption 2, NVMe - 40.6 cm (16"")",Amazon Marketplace CE,1760.32,Lenovo,Notebooks,c00109,ThinkPad P16s G4 AMD Ryzen AI 7 PRO 350 32 GB RAM 512 GB SSD 21QR005AGE
o05477,Smeg SMF05BLEU (schwarz) Küchenmaschine,xxl-deals.de,383.00,Smeg,Küchenmaschinen,c00921,SMF05BLEU Schwarz
o05478,"Microsoft Surface Pro – Copilot+ PC (Netzteil separat erhältlich) – 11. Edition (13"", 512 GB, 16 GB, Ohne Tastaturlayout, Snapdragon X Plus X1P-64-100), Notebook, Silber",Galaxus.de,1299.00,Microsoft,Tablet PCs,c01287,Surface Pro 11 16 GB RAM 512 GB Wi-Fi Snapdragon X Plus Platin 		
o05479,"Apple iPhone 16 Plus, 128GB, Grün Teal, Differenzbesteuert",ebay.de,765.00,Apple,Handys ohne Vertrag,c00240,iPhone 16 Plus 128 GB Blaugrün
o05480,POWERCOLOR AMD Radeon RX 9070 XT Reaper 16GB GDDR6 Grafikkarte HDMI/3xDP,Cyberport,704.47,PowerColor,Grafikkarten,c00647,Radeon RX 9070 XT Reaper 16 GB GDDR6
o05481,"Lenovo IdeaPad Slim 3, 16ABR8, Arctic Grey, 16 Zoll, WUXGA, IPS, #1907343",ebay.de,599.00,Lenovo,Notebooks,c01258,IdeaPad Slim 3 16'' AMD Ryzen 5 5620U 16 GB RAM 512 GB SSD Arctic Grey
o05482,"Philips 24M2N3200Nf/00 60,45Cm 23,8Zoll 1920X1080 1Ms Hdmi Dp",Kaufland.de,74.07,Philips,Monitore,c01212,Evnia 3000 Series 24M2N3200NF/00 24'' schwarz
o05483,DeLonghi ECAM220.80.SB Magnifica Start silber / schwarz,Cyberport,382.64,De'Longhi,Kaffeevollautomaten,c01101,Magnifica Start Milk ECAM220.80.SB silber/schwarz
o05484,Xiaomi Poco X7 Pro 5G 12GB RAM 256GB Yellow,Amazon Marketplace CE,356.99,Xiaomi,Handys ohne Vertrag,c01307,POCO X7 Pro 12 GB RAM 256 GB Yellow
o05485,"Philips Evnia 24M2N3200NF - 24 Zoll Full HD Gaming Monitor, 144 Hz, 1 ms MPRT, FreeSync, G-Sync comp. (1920x1080, HDMI 2.0, DisplayPort 1.4) schwarz",amazon.de,67.90,Philips,Monitore,c01212,Evnia 3000 Series 24M2N3200NF/00 24'' schwarz
o05486,"OnePlus Pad 4 WiFi 12GB+256GB Grafiktablett (256 GB, WiFi)",OTTO,599.00,OnePlus,Tablet PCs,c00693,"Pad 4 13,2"" 8 GB RAM 256 GB Sage Mist"
o05487,"Lenovo ThinkPad L14 Gen 6 21S8 - AMD Ryzen 5 Pro 215 / 3.2 GHz - Win 11 Pro - Radeon 740M - 16 GB RAM - 512 GB SSD TCG Opal Encryption 2, NVMe - 35... - Schwarz",Kaufland.de,1301.92,Lenovo,Notebooks,c00347,ThinkPad L14 G6 AMD Ryzen 5 Pro 215 16 GB RAM 512 GB SSD LTE Win11 Pro 21S80033GE
o05488,"Philips Kaffeevollautomat EP2331/10 2300 Series, 4 Kaffeespezialitäten, mit LatteGo-Milchsystem schwarz",OTTO,389.00,Philips,Kaffeevollautomaten,c00274,2300 Series EP2331/10 Klavierlack-Schwarz
o05489,"ECOVACS GOAT A1600 LiDAR PRO Care Kit Mähroboter ohne Begrenzungskabel, 1.600 m2, 360° Dual-LiDAR-Navigation, automatische Kartierung, KI-3D-Hindernisvermeidung, superschnelles Laden, 50 % Steigung",Amazon Marketplace Lawn & Garden,1199.00,Ecovacs,Mähroboter,c01308,GOAT A1600 LiDAR PRO Care Kit
o05490,"Motorola Solutions Motorola Moto G56 - 5G Smartphone - Dual-SIM - RAM 8 GB / Interner Speicher 256 GB - microSD slot - LCD-Anzeige - 6.72"" - 2400 x... - Schwarz",Kaufland.de,250.05,Motorola,Handys ohne Vertrag,c00846,Moto g56 5G Business Edition 8 GB RAM 256 GB PANTONE Black Oyster
o05491,"Apple iPhone 17e (512 GB): 6,1"" Super Retina XDR Display, A19 Chip, Batterie für den ganzen Tag, 48 MP Fusion Kamera; Weiß",amazon.de,907.90,Apple,Handys ohne Vertrag,c00616,iPhone 17e 512 GB Weiß
o05492,"Apple 11"" iPad Pro M5, 256 GB: Ultra Retina XDR Display, 12 MP Querformat Frontkamera/12 MP Rückkamera, LiDAR Scanner, WLAN und 5G Mobilfunk, Batterie für den ganzen Tag – Space Schwarz",amazon.de,1249.00,Apple,Tablet PCs,c00229,"iPad Pro M5 2025 11"" Wi-Fi + Cellular 256 GB Standardglas Space Schwarz"
o05493,"Lenovo ThinkPad T14 G7 22AL0035GE 14"" WUXGA Ryzen 5 Pro 215 16GB/512GB SSD Win11 Pro",computeruniverse.net,1608.62,Lenovo,Notebooks,c00818,ThinkPad T14 G7 AMD Ryzen 5 Pro 215 16 GB RAM 512 GB DE Win11 Pro 22AL0035GE
o05494,crucial Pro 32GB UDIMM Kit 2x16GB DDR5-6000 CL48-48-48 X8 - CP2K16G60C48U5,Electronis.de,415.88,Crucial,Arbeitsspeicher,c00759,Pro DDR5-6000 32GB Kit (2x16GB) CL48 Schwarz CP2K16G60C48U5
o05495,Acer Nitro 18 AI AN18-61-R952 18.0 Ryzen AI 9 365 32GB RAM 2TB SSD GeForce RTX 5070 Ti Win11Home - NH.QYEEG.004,Electronis.de,2507.22,Acer,Notebooks,c01269,Nitro 18 AI AN18-61-R952 AMD Ryzen AI 9 365 32 GB RAM 2 TB SSD RTX 5070 Ti
o05496,Samsung Galaxy Tab S8 WiFi 128GB grau - Grau,Kaufland.de,869.00,Samsung,Tablet PCs,c01083,"Galaxy Tab S8 11"" 128 GB Wi-Fi Graphit"
o05497,CORSAIR Vengeance DDR5 RAM 96GB (2x48GB) Bis zu 6000MHz CL36-44-44-96 1.4V AMD EXPO Intel XMP 3.0 Desktop-Arbeitsspeicher – Grau (CMK96GX5M2E6000Z36),amazon.de,1441.99,Corsair,Arbeitsspeicher,c00911,Vengeance DDR5-6000 96GB Kit (2x48GB) CL36 Grau CMK96GX5M2E6000Z36
o05498,HONOR 400 256 GB Midnight Black Dual SIM,Media Markt Online Shop,295.00,Honor,Handys ohne Vertrag,c00232,400 256 GB Midnight Black
o05499,"Huawei Watch Ultimate 2 (48.50 mm, 4G), Smartwatch",Galaxus.de,899.00,Huawei,Smartwatches,c00279,Watch Ultimate 2 Blau
o05500,"Apple Watch SE 3 (44 mm, 5G), Smartwatch",Galaxus.de,322.90,Apple,Smartwatches,c00549,Watch SE 3 GPS + Cellular 44 mm Aluminiumgehäuse Mitternacht Sportarmband Mitternacht S/M
o05501,NINJA AS101EURS CRISPi PRO XL 7-in-1 Air-Fryer Heißluftfritteuse,Saturn Online Shop,249.99,Ninja,Fritteusen,c00348,CRISPi PRO AS101EURS
o05502,"Acer Nitro V17 (ANV17-41-R8JV) – 17,3"", AMD Ryzen 7 260, 16 GB RAM, 1 TB SSD, GeForce RTX 5050, Windows 11 Home",Heinzsoft,1235.00,Acer,Notebooks,c00931,Nitro V17 AI ANV17-41-R8JV AMD Ryzen 7 260 16 GB RAM 1 TB SSD RTX 5050 Win11 Home
o05503,Gillette Rasierklingen,OTTO,25.05,Gillette,Systemrasierer,c00741,Labs Rasierer + 1 Klinge
o05504,"GeForce RTX 5080 TUF GAMING OC, Grafikkarte - DLSS 4, 3x DisplayPort, 2x HDMI 2.1",Alternate,1379.00,Asus,Grafikkarten,c00630,TUF Gaming GeForce RTX 5080 16GB GDDR7 Grafikkarte One Size
o05505,Motorola razr 70 8/256 GB Android 16 Smartphone Bright White,computeruniverse.net,822.00,Motorola,Handys ohne Vertrag,c00122,Razr 70 256 GB PANTONE Bright White
