offer_id,title,shop_name,price_eur,brand,category_label,image_url,cluster_id,cluster_label
o04064,JURA E6 Full Black (EC) (15802),Best-In-Espresso,699.00,Jura,Kaffeevollautomaten,https://cdn.billiger.com/dynimg/_uQPTAUQdtjof0p75-xL_QSdevi_lu28ahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwIm_9bKmPmM9AsanARYTJsGMEzNylSQnZT9j3bdX7u3A/Jura-E6-full-black-EC.webp?h=630&w=1200,c01112,E6 full black (EC)
o04065,"Watch Series 10 GPS, 46 mm Aluminiumgehäuse Diamantschwarz, Sportarmband Schwarz - M/L",Expert,427.00,Apple,Smartwatches,https://cdn.billiger.com/dynimg/1vK3kCxzS8Jof0p75-xL_QOeRhVGpaJ4ahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwHZjqBLBpudu9g-cz7TrHkhlkiTc8aKYMNQbtbwNKKEL/Apple-Watch-Series-10-GPS-46-mm-Aluminiumgehaeuse-diamantschwarz-Sportarmband-schwarz-M-L.webp?h=630&w=1200,c01250,Watch Series 10 GPS 46 mm Aluminiumgehäuse diamantschwarz Sportarmband schwarz M/L
o04066,"Philips Evnia 27M2N3500NL - 27 Zoll Quad HD Gaming Monitor, 180 Hertz, 1 ms, FreeSync Prem., HDR10 (2560x1440, 1x DisplayPort 1.4, 2X HDMI 2.0) schwarz/grau",Amazon Marketplace PC Notebook,129.57,Philips,Monitore,https://cdn.billiger.com/dynimg/syNaD0hqVQhof0p75-xL_SdGKIQkGJbIKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwOfMiO6jVRkiDarjevyjeu16klKLoSqUKAze72vNPdPs/Philips-Evnia-3000-Series-27M2N3500NL-27-schwarz.webp?h=630&w=1200,c00856,"Evnia 3000 Series 27M2N3500NL 27"" schwarz"
o04067,"Asus Vivobook 17 - 17,3"" Full-HD - Intel Core 7 150U Notebook (43,95 cm/17,3 Zoll, Intel® CoreTM 7 150U, Graphics, 24 GB, 2000 GB SSD) silberfarben 2000 GB | 24 GB RAM",OTTO,1159.00,Asus,Notebooks,https://cdn.billiger.com/dynimg/B80dIef_mf-of0p75-xL_TnlGZqN7AHkKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwI9mmU1dLrds7Gu8tc_98X9gm1y1NKcviSbXHmY16wTC/Asus-Vivobook-17-Intel-Core-7-150U-24-GB-RAM-2-TB-SSD-Win11-Pro-Cool-Silver.webp?h=630&w=1200,c00958,Vivobook 17 Intel Core 7 150U 24 GB RAM 2 TB SSD Win11 Pro Cool Silver
o04068,"Samsung Smartwatch Galaxy Watch8 EU GPS LTE, 40 mm, S/M, NFC, EKG, Aluminium, silber, weiß",bueromarkt-ag.de,222.58,Samsung,Smartwatches,https://cdn.billiger.com/dynimg/jfCM1pPLVsOof0p75-xL_RQoWObmh7c8KhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwCSsj3G3yc0dhOmCPJNE_0I5yozxr5gqS8OxQwXfAvt-/Samsung-Galaxy-Watch8-LTE-40-mm-Silver-Sport-Band-White-S-M.webp?h=630&w=1200,c00146,Galaxy Watch8 LTE 40 mm Silver Sport Band White S/M
o04069,"Apple iPhone 17 Pro 256 GB: 6,3"" Display mit ProMotion bis zu 120 Hz, A19 Pro Chip, bahnbrechende Batterielaufzeit, Pro Fusion Kamera-System mit Center Stage Frontkamera; Cosmic Orange",amazon.de,1169.00,Apple,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/tG5ZzsZA0Ijof0p75-xL_RdDN5CVt9Cr6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwCRYGyzjIeXNlUqkJ3CJFnP29NPjNGfSD0wVVs-5cLOW/Apple-iPhone-17-Pro-256-GB-Cosmic-Orange.webp?h=630&w=1200,c00259,iPhone 17 Pro 256 GB Cosmic Orange
o04070,ORAL-B Vitality Pro D103 Hangable Box Lilac Violet,e-tec,19.99,Oral-B,Elektrische Zahnbürsten,https://cdn.billiger.com/dynimg/T9HKKs_eRNcof0p75-xL_SkjnuEinmkWahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwO1Lna36GhEu2vqi9rrHQPzJ-8Y_M1F7BGZPtFFHC_xU/Oral-B-Vitality-Pro-D103-Protect-X-Clean-Lilac-Mist.webp?h=630&w=1200,c00857,Vitality Pro D103 Protect X Clean Lilac Mist
o04071,"Lenovo ThinkPad L13 G6 13"" Ultra5 225U 16/512 WUXGA W11P (21R50006GE)",JACOB,1274.70,Lenovo,Notebooks,https://cdn.billiger.com/dynimg/IRyDncEy2L8of0p75-xL_Qn3udjb-D8rKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwBfwTuSNnCxJ42glkBdrpVdaSWcgzKy3M_Kl4MO9Hbmh/Lenovo-ThinkPad-L13-G6-13-3-Intel-Core-Ultra-5-225U-16-GB-RAM-512-GB-SSD-Win11-Pro-Schwarz.webp?h=630&w=1200,c00956,"ThinkPad L13 G6 13,3"" Intel Core Ultra 5 225U 16 GB RAM 512 GB SSD Win11 Pro Schwarz"
o04072,Luigi's Mansion 3 (Nintendo Switch) NEU OVP,ebay.de,39.99,Nintendo,Nintendo Switch-Spiele,https://cdn.billiger.com/dynimg/uD2MqWqTmWqof0p75-xL_TK2UEx-U4LM6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwCai36qahkirdQFtICLlMlM7dAw4N4xgWbjSNFv3t3Ff/Nintendo-Luigi-s-Mansion-3-USK-Nintendo-Switch.webp?h=630&w=1200,c01139,Luigi's Mansion 3 (USK) (Nintendo Switch)
o04073,"Motorola Moto G35 (256 GB, Midnight Black, 6.72"", SIM + eSIM, 5G), Smartphone, Schwarz",Galaxus.de,160.04,Motorola,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/SMUkx2Csjujof0p75-xL_RRH37Y3req7KhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwCCQ8Peb7q52GT9c29xfKJ15XE2M2HX75MfA-trUxDiM/Motorola-Moto-G35-5G-8-GB-RAM-256-GB-Midnight-Black.webp?h=630&w=1200,c00405,Moto G35 5G 8 GB RAM 256 GB Midnight Black
o04074,crucial Pro 16GB UDIMM DDR5-5600 CL46-45-45 X8 - CP16G56C46U5T,Electronis.de,213.96,Crucial,Arbeitsspeicher,https://cdn.billiger.com/dynimg/R-nY3--T5jzof0p75-xL_TXOGBRxPygzKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwBWC43KNT_6SAL6xvOfkkhJSOq4MvdgSpCbJTbGRWWD8/Crucial-Pro-DDR5-5600-16GB-Modul-1x16GB-CL46-Schwarz-CP16G56C46U5.webp?h=630&w=1200,c00002,Pro DDR5-5600 16GB Modul (1x16GB) CL46 Schwarz CP16G56C46U5
o04075,"Yashica EasySnap Kompaktkamera silber, mit 2,4 Zoll Display, CMOS Sensor, 1080p, 5 MP",bueromarkt-ag.de,60.89,Yashica,Kompaktkameras,https://cdn.billiger.com/dynimg/BY4gd7w2l2Wof0p75-xL_SsHbLclV7Gs6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwOMdIGSNNzs13n2dQUybkpftrqVngGtLSKKoW7UO4Nhj/Yashica-EasySnap-silber.webp?h=630&w=1200,c00489,EasySnap silber
o04076,"Oral-B Vitality Pro Elektrische Zahnbürste — Electric Toothbrush, Inkl. 1 Aufsteckbürste — 3 Putzmodi für Zahnpflege, Zahnbürste Elektrisch, Designed by Braun, Lila",amazon.de,19.99,Oral-B,Elektrische Zahnbürsten,https://cdn.billiger.com/dynimg/T9HKKs_eRNcof0p75-xL_SkjnuEinmkWahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwO1Lna36GhEu2vqi9rrHQPzJ-8Y_M1F7BGZPtFFHC_xU/Oral-B-Vitality-Pro-D103-Protect-X-Clean-Lilac-Mist.webp?h=630&w=1200,c00857,Vitality Pro D103 Protect X Clean Lilac Mist
o04077,JURA Kaffeevollautomat  Z10 Aluminium White (EB),holzleitner.de,2299.00,Jura,Kaffeevollautomaten,https://cdn.billiger.com/dynimg/meapNAPMz_eof0p75-xL_T3DOc5XU_sZahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwC6lwImfgZ5SS7yS_CbRQgVRmmlm6KWLe9wufRcQssKU/Jura-Z10-aluminium-white-EB.webp?h=630&w=1200,c01016,Z10 aluminium white (EB)
o04078,OPPO Reno 15F 8/256 GB 5G Smartphone in Twilight Black (schwarz) - Schwarz,Kaufland.de,343.31,OPPO,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/hncYki1wkVmof0p75-xL_QsigCWZQhSWqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwGh2s3y52OCLzjRxZNCm1Tz6hsXwcNyAO45Yn4om2bdD/OPPO-Reno15-F-5G-8-GB-RAM-256-GB-Twilight-Black.webp?h=630&w=1200,c01113,Reno15 F 5G 8 GB RAM 256 GB Twilight Black
o04079,"Apple iPhone 16 Plus 128 GB: 5G Handy mit Kamerasteuerung, A18 Chip und einem echten Boost für die Batterie. Funktioniert mit AirPods, Blaugrün",amazon.de,888.00,Apple,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/lADoSCIOJ54of0p75-xL_Sdw_KqkA-ANKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwKBVVkfDpIkhYTZZziOMInzuROGkE3FbQ5ZOaVR3xEhL/Apple-iPhone-16-Plus-128-GB-Blaugruen.webp?h=630&w=1200,c00321,iPhone 16 Plus 128 GB Blaugrün
o04080,"ZOTAC GAMING GeForce RTX 5060 Ti AMP 16GB GDDR7 Grafikkarte 3x DP, 1x HDMI",computeruniverse.net,575.08,Zotac,Grafikkarten,https://cdn.billiger.com/dynimg/YKBonlO_CbDof0p75-xL_SqrA-V1rw8-6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwOW7e5V9Bekwn9JfR2JutM7EF1NcjMx18xus97yz4hWa/Zotac-GeForce-RTX-5060-Ti-AMP-16-GB-GDDR7.webp?h=630&w=1200,c00889,GeForce RTX 5060 Ti AMP 16 GB GDDR7
o04081,"DJI Neo 2 (ohne Fernsteuerung) Drohne (4K Ultra HD, Set) grau",OTTO,209.00,DJI,Drohnen,https://cdn.billiger.com/dynimg/6_COEkOz-LUof0p75-xL_TZJDawsjHVRKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwPigzMn8dy4Xc10Nk1edGO2RTREr_qvOfgRI_ylu-BYI/DJI-Neo-2.webp?h=630&w=1200,c01161,Neo 2
o04082,Motorola Razr 50 Ultra 12GB/512GB Dunkelblau,Gomibo.de,519.00,Motorola,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/reWLLU9BCfOof0p75-xL_QO9aKSHR6wJqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwOJ8oLuKoew1hO6XPNL_Rr526FHZZH2ySa1w0ExU7g4U/Motorola-Razr-50-Ultra-512-GB-Midnight-Blue.webp?h=630&w=1200,c00647,Razr 50 Ultra 512 GB Midnight Blue
o04083,"Google Pixel 10 Pro – Android-Smartphone ohne SIM-Lock, mit Gemini, Dreifach-Rückkamerasystem, mehr als 24 Stunden Akkulaufzeit und 6,3 Zoll großem Super Actua-Display – Moonstone, 512",Amazon Marketplace CE,1329.00,Google,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/3q7C8mDC2Qdof0p75-xL_SnFSiIf1xUAahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwBpls3UHhVj2mtk3DSZ5uOxlnjzmdJyCt04byK0HdBGT/Google-Pixel-10-Pro-512-GB-Moonstone.webp?h=630&w=1200,c01104,Pixel 10 Pro 512 GB Moonstone
o04084,Galaxy Tab S10 Lite 128GB/6GB - Red,Proshop.de,399.00,Samsung,Tablet PCs,https://cdn.billiger.com/dynimg/GLp2G9cflmlof0p75-xL_RowATHeIxiV6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwFInYJNrlkmNIvG1QcTbBWYr6WXltNRa-stDundH46bO/Samsung-Galaxy-Tab-S10-Lite-10-9-128-GB-Wi-Fi-Red.webp?h=630&w=1200,c00471,"Galaxy Tab S10 Lite 10,9"" 128 GB Wi-Fi Red"
o04085,Amazfit Active 2 Round Black Smartwatch 1.32 Zoll Uhrenarmband Silikon,ebay.de,114.55,Amazfit,Smartwatches,https://cdn.billiger.com/dynimg/L8QmzCXID5Bof0p75-xL_S6hULVf5e6qqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwBrhL03xUNqnQJWE2hwOUpMExWGTJDd1nxCbJBkucqd6/Amazfit-Active-2-schwarzes-Sport-Silikon.webp?h=630&w=1200,c00244,Active 2 schwarzes Sport-Silikon
o04086,razr 70 8GB + 256GB PANTONE® Hematite Smartphone,Expert,831.00,Motorola,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/Da0k3yZPd_Bof0p75-xL_Ty7m_58UCqo6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwFllcpgvj87aLYuL7LiqEskvIZRBhwzfNssl-0D9bk_K/Motorola-Razr-70-5G-256-GB-PANTONE-Hematite.webp?h=630&w=1200,c00666,Razr 70 256 GB PANTONE Hematite
o04087,"Samsung 50"" Neo QLED QN90F 4K (2025)",coolblue,899.00,Samsung,Fernseher,https://cdn.billiger.com/dynimg/9S6ZV032-eIof0p75-xL_QzmKX_2ehIQKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwPg-OOezNSaX47Hj_yE4hkWGZrhf6039NPkkdCIoY3jC/Samsung-GQ50QN90F-50-Neo-QLED-4K-Vision-AI-Smart-TV-QN90F.webp?h=630&w=1200,c00893,"GQ50QN90F 50"" Neo QLED 4K Vision AI Smart TV QN90F"
o04088,HP OmniBook X Flip Next Gen Laptop 16-as0156ng - Flip-Design,ebay.de,794.00,HP,Notebooks,https://cdn.billiger.com/dynimg/9xMBXSqf-elof0p75-xL_SfFOUrNa5v3KhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwNkC5L4qJIv78v4sZO0T46pVbDg9pi9GuTgqO1_DQTgP/HP-OmniBook-X-Flip-16-as0156ng-Intel-Core-Ultra-5-226V-16-GB-RAM-512-GB-SSD.webp?h=630&w=1200,c01185,OmniBook X Flip 16-as0156ng Intel Core Ultra 5 226V 16 GB RAM 512 GB SSD
o04089,Kingston SSD-Festplatte,OTTO,318.30,Kingston,SSD Festplatten,https://cdn.billiger.com/dynimg/_6fRCV2eWzgof0p75-xL_SCiTWK7LeWjahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwH9mUWxF8tmkjv9twtySfv5AtpTe8YgVyFWiM8AoiKyX/Kingston-NV3-2-TB-M-2-2230-SNV3SM3-2T0.webp?h=630&w=1200,c00005,NV3 2 TB M.2 2230 SNV3SM3/2T0
o04090,Xiaomi Redmi Note 15 Pro 8+256 Smartphone Smartphone blau,OTTO,228.00,Xiaomi,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/kzF4tZ7ESpGof0p75-xL_TKMDtUwGhMwahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwJ44fTmBVBSCD3rcJnvDnY_4QqrFG9bzGbjEqmYoR9nm/Xiaomi-Redmi-Note-15-Pro-8-GB-RAM-256-GB-Titanium.webp?h=630&w=1200,c00834,Redmi Note 15 Pro 8 GB RAM 256 GB Titanium
o04091,"Garmin vívoactive 6 42mm - Fitness-Smartwatch, 1,2"" AMOLED-Touchdisplay, bis zu 11 Tage Akkulaufzeit, 80+ Sport-Apps, Trainingsoptionen, Gesundheitsfunktionen, Smart Notifications, GarminPay",amazon.de,229.00,Garmin,Smartwatches,https://cdn.billiger.com/dynimg/v56OPO86TUmof0p75-xL_TxIEGM5ypriahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwOmGQEtfwqpQE60kEZypV1IzM2Ab-nUDT5T6AnNlXLuL/Garmin-vivoactive-6-Pink-Dawn-Pink-Dawn.webp?h=630&w=1200,c00016,vivoactive 6 Pink Dawn/Pink Dawn
o04092,"Dreame Aqua 10 Ultra Roller Complete, Staubsauger Roboter, Weiss",Galaxus.de,834.84,DREAME,Saugroboter,https://cdn.billiger.com/dynimg/u1GMUclwyVFof0p75-xL_SKpRmPT7aIhqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwHL_W9LLFVCgL4N5u69o5eJqobgsg7BIuRAgTyVP0P8x/DREAME-Aqua10-Ultra-Roller-Complete-Weiss.webp?h=630&w=1200,c00371,Aqua10 Ultra Roller Complete Weiß
o04093,"Asus ExpertBook P1 P1503CVA-S72336 Notebook (39.62 cm/15.6 Zoll, Intel Core 5 210H, Intel Graphics, 16 GB, 1000 GB SSD, 16 GB RAM) grau",OTTO,829.99,Asus,Notebooks,https://cdn.billiger.com/dynimg/GR-HX2KBb6Sof0p75-xL_Sn9fJe2IzowKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwCL6KlI7pmiTgxIRZjX2-PEqcInvO9OX1RtmyxaM9xdk/Asus-ExpertBook-P1-15-6-Intel-Core-5-210H-16-GB-RAM-1-TB-SSD-Win11-Pro.webp?h=630&w=1200,c01251,"ExpertBook P1 15,6"" Intel Core 5 210H 16 GB RAM 1 TB SSD Win11 Pro"
o04094,"PHILIPS 34M2C6500 34 Zoll WQHD Gaming Monitor 0,03 ms Reaktionszeit 175 Hz",Saturn Online Shop,549.00,Philips,Monitore,https://cdn.billiger.com/dynimg/OvrQf6BbmoIof0p75-xL_QvKoYmEXPq8qhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwMe_jHjE1KV4YJr_Xlxci7bOTVOyqKy7b6JZfBcCdHN5/Philips-Evnia-6000-Series-34M2C6500-34-schwarz.webp?h=630&w=1200,c00103,"Evnia 6000 Series 34M2C6500 34"" schwarz"
o04095,"OnePlus 15 Smartphone mit Tri-Chip-AI, Snapdragon 8 Elite Gen5, 6,78"" 165Hz Display, 7300 mAh Akku, Dreifach-50MP-kamera, 16GB RAM+512GB Speicher, Sandsturm – 3 Jahre erweiterte Garantie",Amazon Marketplace CE,864.00,OnePlus,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/0PNjTkxaKoUof0p75-xL_QAA2UTSPqbnKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwGtdVACUotlz-WpIa19q3Q910H3yJjyH1I-SXEptfyn2/OnePlus-15-16-GB-RAM-512-GB-Sand-Storm.webp?h=630&w=1200,c01029,15 16 GB RAM 512 GB Sand Storm
o04096,Huawei Watch 5 46mm Smartwatch 1 St,Shop-Apotheke.com (Marketplace),399.00,Huawei,Smartwatches,https://cdn.billiger.com/dynimg/gU6jZqT_KMfof0p75-xL_Ss2du1Lq2UZ6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwOmQGBivXYIELLVQWX9vuiKMs1ZGRpOvHOwiIpnWJXQq/Huawei-Watch-5-46-mm-silbernes-Titanarmband.webp?h=630&w=1200,c00089,Watch 5 46 mm silbernes Titanarmband
o04097,"[Sommerangebote - 539,99 € mit kostenlosem Lieferung am nächsten Tag] Roborock Qrevo S5V Weißer Saugroboter mit Station, 12000 Pa Saugkraft, FlexiArm-Mopps, Doppelte Anti-Tangle, Heißlufttrocknung, Hindernisvermeidung und intelligente Navigation",Joybuy,569.99,Roborock,Saugroboter,https://cdn.billiger.com/dynimg/WS2qsJi0vPxof0p75-xL_TQ3hno2sijXKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwOkS02F5groSA_urvLlhRIJymmyqKtfYJru4gyV0BLFF/Roborock-Qrevo-S5V-Weiss.webp?h=630&w=1200,c01007,Qrevo S5V Weiß
o04098,APPLE MacBook Pro (2026) - 16 Zoll Apple M5 Max 48 GB 2 TB macOS,Media Markt Online Shop,4599.00,Apple,Notebooks,https://cdn.billiger.com/dynimg/dMN2lSc8FHHof0p75-xL_RTj8dAr666cqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwKrC8JokG0mwlvzcts5P67vFiLKkv2Wk_a-i88Fh5a5x/Apple-MacBook-Pro-16-2026-M5-Max-48-GB-RAM-2-TB-SSD-40-Core-GPU-Space-Schwarz.webp?h=630&w=1200,c00213,MacBook Pro 16 2026 M5 Max 48 GB RAM 2 TB SSD 40-Core GPU Space Schwarz
o04099,"WD_Black SN8100 2 TB PCIe 5.0x4 NVMe M.2 SSD mit Kühlkörper, Lesegeschwindigkeiten von bis zu 14.900 MB/s, Schreibgeschwindigkeiten von bis zu 14.000 MB/s, TLC 3D CBA NAND",Amazon Marketplace CE,448.19,Western Digital,SSD Festplatten,https://cdn.billiger.com/dynimg/uemeGniMvCcof0p75-xL_SSpf-Zbb5sGahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwHVHzr07SV1VCwagLBob9VFfRDGDmPnobDLyNS2vpOL5/Western-Digital-WD_BLACK-SN8100-NVMe-SSD-2-TB-mit-Kuehlkoerper.webp?h=630&w=1200,c00100,WD_BLACK SN8100 NVMe SSD 2 TB mit Kühlkörper
o04100,Xiaomi 15T Pro 5G/LTE Smartphone 1TB 12GB RAM grau Triple-Kamera 5500mAh Android,ebay.de,765.90,Xiaomi,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/y3WENQnEFypof0p75-xL_SIfvB_6cQEwqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwM-rfTvnH2n7HlbA1BsV6XOQl9qc5VEOs1jFcqi1PWfR/Xiaomi-15T-Pro-12-GB-RAM-1-TB-Gray.webp?h=630&w=1200,c00410,15T Pro 12 GB RAM 1 TB Gray
o04101,"Philips Sonicare DiamondClean 9000 elektrische Zahnbürste, Schallzahnbürste mit App, Andruckkontrolle, 4 Putzmodi, 3 Intensitätsstufen, Ladeglas, Schwarz und Roségold, Zweierpack, Modell HX9914/57",amazon.de,185.93,Philips,Elektrische Zahnbürsten,https://cdn.billiger.com/dynimg/N6-0fuVBlW6of0p75-xL_R2-EpKcGhStKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwFJraWLNzCVempjSAeb0lp-HhJfxcxaj_vgTxe_vqFXK/Philips-Sonicare-DiamondClean-HX9914-57-Doppelpack.webp?h=630&w=1200,c00598,Sonicare DiamondClean HX9914/57 Doppelpack
o04102,Apple iPhone Air 1TB wolkenweiß | Zustand: Neu & original versiegelt,buyzoxs,1123.87,Apple,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/rshm0y6E1g6of0p75-xL_QNxNn_B-qCO6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwJw7TYJcMmR8T8PpP0co7JUVEnGZ4z5-U6F60nBUrzhf/Apple-iPhone-Air-1-TB-Wolkenweiss.webp?h=630&w=1200,c00149,iPhone Air 1 TB Wolkenweiß
o04103,NINJA Max Pro 6 -in-1 Heißluftfritteuse -weiß- AF180EUWH - Weiß,Kaufland.de,168.45,Ninja,Fritteusen,https://cdn.billiger.com/dynimg/Ct-lDAMyDL0of0p75-xL_TGd6Ar0JHtIqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwGyfygB-eUiEPtTU9J3WGp7Cm24NpZqW3OefM3Avn_Wu/Ninja-MAX-PRO-AF180EU-6-2-l-weiss.webp?h=630&w=1200,c00316,"MAX PRO AF180EU 6,2 l weiß"
o04104,"Apple Watch Ultra 3 GPS + Cellular 49mm Smartwatch (Watch OS), 1-tlg. schwarz",OTTO,998.86,Apple,Smartwatches,https://cdn.billiger.com/dynimg/rXsFZIg_hX3of0p75-xL_Ss37CyEGeirqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwADJZCsfSiNH4kYXy9wwshGcxPxiYbsBF69nthZAzl4F/Apple-Watch-Ultra-3-GPS-Cellular-49-mm-Titangehaeuse-Schwarz-Milanese-Loop-Schwarz-S.webp?h=630&w=1200,c00790,Watch Ultra 3 GPS + Cellular 49 mm Titangehäuse Schwarz Milanese Loop Schwarz S
o04105,"Gigabyte Radeon RX 9060 XT Gaming OC (8 GB, GDDR6), Grafikkarte",Galaxus.de,330.19,Gigabyte,Grafikkarten,https://cdn.billiger.com/dynimg/rh6olgsMVqoof0p75-xL_RlrAyAeaJk56hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwD8SBNyn1ewJdu1x6r9txbhvXh2jTzEzs5rrATQ9gGSK/Gigabyte-Radeon-RX-9060-XT-Gaming-OC-8-GB-GDDR6.webp?h=630&w=1200,c00133,Radeon RX 9060 XT Gaming OC 8 GB GDDR6
o04106,"CORSAIR Vengeance SO-DIMM     16GB, DDR5-5600, CL48-48-48-90, on-die ECC",e-tec,261.90,Corsair,Arbeitsspeicher,https://cdn.billiger.com/dynimg/JFBZ6c-ICoCof0p75-xL_QqBfLBv8A4bqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwPNPb4uML074NdkwQaDXIxG8r_buCWh_Nr_iuf27hdPT/Corsair-Vengeance-DDR5-5600-16GB-Modul-1x16GB-SODIMM-CL48-Schwarz-CMSX16GX5M1A5600C48.webp?h=630&w=1200,c00976,Vengeance DDR5-5600 16GB Modul (1x16GB) SODIMM CL48 Schwarz CMSX16GX5M1A5600C48
o04107,"ASUS DUAL GeForce RTX 5060 Ti OC DUAL-RTX5060TI-O16G 16GB GDDR7 Grafikkarte, HDMI 3xDP",Cyberport,560.83,Asus,Grafikkarten,https://cdn.billiger.com/dynimg/RHxl5xl2TUQof0p75-xL_Sx_LGQsdMmcKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwHznqZxW6M-yM2MoF7eWQn-tJ3S-ctbn-bVpBCwJEh6q/Asus-Dual-GeForce-RTX-5060-Ti-OC-16-GB-GDDR7.webp?h=630&w=1200,c00323,Dual GeForce RTX 5060 Ti OC 16 GB GDDR7
o04108,"Acer Nitro V 16S (16"", 1000 GB, 16 GB, DE, Intel Core 7 240H), Notebook, Schwarz",Galaxus.de,1399.00,Acer,Notebooks,https://cdn.billiger.com/dynimg/iPAxAF474Lmof0p75-xL_SCWrqFTE5NYqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwLlA_mfCU2eQOdBtTgFpGHZ8AGGCE-Ph5SKlwHjKfm_R/Acer-Nitro-V-16S-AI-ANV16S-71-708Y-Intel-Core-7-240H-16-GB-RAM-1-TB-SSD-RTX-5060.webp?h=630&w=1200,c00384,Nitro V 16S AI ANV16S-71-708Y Intel Core 7 240H 16 GB RAM 1 TB SSD RTX 5060
o04109,"Samsung QLED 4K Q60D 75 Zoll Fernseher Mit Quantum Prozessor Lite, 100% Farbvolumen, Upscaling, Tizen OS, Smart TV, 75Q60D [2024]",Amazon Marketplace CE,919.98,Samsung,Fernseher,https://cdn.billiger.com/dynimg/i_GFWB_s1IEof0p75-xL_Tor2hSxa3yPahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwJ2g6IGKoqHajQrg1PsrPK-5TKfpT4ZqWuVG9aa8meKu/Samsung-QE75Q60D-75-QLED-4K-Q60D-EU-Modell.webp?h=630&w=1200,c01252,QE75Q60D 75'' QLED 4K Q60D (EU-Modell)
o04110,"Samsung QLED Q7F2 4K 75 Zoll (189 cm) UHD Fernseher, Q4 AI Prozessor, Quantum Dot für Reale Farben, 4K Upscaling, Knox Security, Gaming Hub, Kostenlose Inhalte, Samsung Vision AI Smart TV",amazon.de,749.00,Samsung,Fernseher,https://cdn.billiger.com/dynimg/TjSnrX4E_Lbof0p75-xL_QE2EqCwtuqWqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwDYSCDZ9OSTFhtuOCYgQ__d_J2XK0GFdISz5a2xCgMEO/Samsung-GQ75Q7F2-75-QLED-4K-Vision-AI-Smart-TV-Q7F2.webp?h=630&w=1200,c00423,GQ75Q7F2 75'' QLED 4K Vision AI Smart TV Q7F2
