offer_id,title,merchant_id,category_id,category_label,cluster_id,cluster_label
o04841,sony 40 bravia with tv tuner,66,2614,TVs,c04855,Sony Bravia FWD-40WE660
o04842,liebherr icuns3314 comfort,293,2622,Fridge Freezers,c45335,Liebherr ICUNS 3314 Integrated
o04843,smeg free standing refrigerator in orange,31,2623,Fridges,c46293,Smeg FAB10LO Orange
o04844,miele g6895scvik2oxxl 60cm fully integrated tall height dishwasher,301,2619,Dishwashers,c40651,Miele G 6895 SCVi XXL K2O Stainless Steel
o04845,bosch hmt75g451b,290,2618,Microwaves,c39648,Bosch HMT75G451B Stainless Steel
o04846,indesit my time free standing washer dryer in silver,31,2620,Washing Machines,c42459,Indesit EWDE7125S
o04847,indesit ld70n1s fridge freezer silver,22,2622,Fridge Freezers,c44947,Indesit LD70N1S Silver
o04848,siemens cf634ags1b compact oven with microwave,292,2618,Microwaves,c39686,Siemens CF634AGS1B Stainless Steel
o04849,samsung ue40nu7120 40 4k ultra hd hdr led smart tv with freeview hd,6,2614,TVs,c04436,Samsung UE40NU7120
o04850,smeg fridges and freezers fq960n 230 240 v,314,2622,Fridge Freezers,c44321,Smeg FQ960N Black
o04851,new 2018 samsung 65 silver q7f qled certified ultra hd premium hdr 1500 smart 4k tv qe65q7fnatxxu,33,2614,TVs,c04451,Samsung QE65Q7FN
o04852,siemens ki42laf30g integrated fridge,332,2623,Fridges,c46927,Siemens KI42LAF30G Integrated
o04853,hotpoint rpd10457j ultima s line 10kg 1400rpm freestanding washing machine white,15,2620,Washing Machines,c42198,Hotpoint RPD10457J
o04854,samsung ue32m5520 32 1080p full hd led smart tv with freeview hd,6,2614,TVs,c04456,Samsung UE32M5520
o04855,gdha lec u5511w 55cm undercounter static freezer,293,2621,Freezers,c43327,Lec U5511W White
o04856,system camera fujifilm x t2 kit xf 18 55 mm 24.3,16,2617,Digital Cameras,c38940,Fujifilm X-T2 + 18-55mm OIS
o04857,honor 10 phantom blue 5.84 128gb 4g dual sim unlocked sim free,5,2612,Mobile Phones,c00037,Huawei Honor 10 128GB Dual SIM
o04858,nikon d5600 18 55mm af p vr kit,258,2617,Digital Cameras,c38885,Nikon D5600 + AF-P 18-55mm VR
o04859,built under fridge with ice box,347,2623,Fridges,c46122,Bosch KUL15A60GB Integrated
o04860,cello c20230dvb 50.8 cm 20 1366 x 768 pixels hd dvb t black,18,2614,TVs,c04699,Cello C20230DVB
o04861,bosch serie 6 cma585ms0b built in combination microwave stainless steel,7,2618,Microwaves,c39694,Bosch CMA585MS0B Stainless Steel
o04862,bosch exclusiv made in germany supersilence geschirrsp ler 45 cm vollintegriert spv46id00d,298,2619,Dishwashers,c41442,Bosch SPV46ID00D Integrated
o04863,lg 60uj651v 60 inch smart 4k ultra hd tv with hdr,22,2614,TVs,c04928,LG 60UJ651V
o04864,samsung rh56j69187f side by side no frost fridge freezer,293,2622,Fridge Freezers,c44490,Samsung RH56J69187F Stainless Steel
o04865,beko cfg1552s 152cm tall frost free fridge freezer silver a,125,2622,Fridge Freezers,c44331,Beko CFG1552S Silver
o04866,hoover hvbf5172whk 70/30 frost free fridge freezer white a rated,289,2622,Fridge Freezers,c44381,Hoover HVBF5172WK White
o04867,smeg fab28rpg3 fridge freezer,324,2623,Fridges,c46764,Smeg FAB28RPG3 Green
o04868,gorenje k hl gefrier kombination rk6192ex eek a,298,2622,Fridge Freezers,c45296,Gorenje RK6192EX Stainless Steel
o04869,praktica luxmedia wp240 waterproof camera orange,198,2617,Digital Cameras,c38858,Praktica Luxmedia WP240
o04870,liebherr g4013 70cm freestanding freezer white,301,2621,Freezers,c43418,Liebherr G 4013 Comfort White
o04871,fujifilm instax 300 wide 10 shot bundle,53,2617,Digital Cameras,c39571,Fujifilm FinePix AX300
o04872,fujifilm x e3 with xf 18 55 lens black,17,2617,Digital Cameras,c39004,Fujifilm X-E3 + 18-55mm OIS
o04873,bosch no frost fridge freezer in white kgn33nw3ag,125,2622,Fridge Freezers,c44040,Bosch KGN33NW3AG White
o04874,amd ryzen 7 1800x 8 core am4 cpu/processor,4,2615,CPUs,c05864,AMD Ryzen 7 1800X 3.6GHz Box
o04875,sony ilce6000b compact system camera body fast auto focus 24.3 mp electronic view finder wi fi and nfc black,3,2617,Digital Cameras,c38954,Sony Alpha 6000
o04876,aeg ffb62400pw slimline dishwasher white,7,2619,Dishwashers,c40652,AEG FFB62400PW White
o04877,iphone 8 256gb silver,20,2612,Mobile Phones,c00010,Apple iPhone 8 256GB
o04878,mixed akcija jaunums philips ultra hd smarttv androidtm 139cm 55pus8303/12,44,2614,TVs,c05402,Philips 55PUS8303
o04879,32in led hd 1366x768 usb2 andr,18,2614,TVs,c04597,Cello P32ANSMT
o04880,m horse pure 1 3gb 32gb dual back cameras dual front cameras fing,62,2612,Mobile Phones,c00895,M-horse Pure 1 Dual SIM
o04881,beko wtg741m1w 7kg 1400rpm freestanding washing machine white,3,2620,Washing Machines,c42010,Beko WTG741M1W
o04882,hisense rb381n4wb1 freestanding fridge freezer,3,2622,Fridge Freezers,c44276,Hisense RB381N4WB1 Black
o04883,smeg mp6322x microwave oven,324,2618,Microwaves,c40028,Smeg MP6322X Stainless Steel
o04884,htc desire 12 plus,21,2612,Mobile Phones,c00232,HTC Desire 12+ Dual SIM
o04885,gsm mobiltelefon dorophonesecur580s/w 380360,40,2612,Mobile Phones,c00039,Doro Secure 580
o04886,u play 64gb ice white,42,2612,Mobile Phones,c01067,HTC U Play 32GB Dual SIM
o04887,bosch kan99vw30 freistehend a wei,119,2622,Fridge Freezers,c46012,Bosch KAN99VW30 White
o04888,static integrated fridge freezer,347,2622,Fridge Freezers,c44065,Bosch KIS87AF30G Integrated
o04889,13 place dishwasher 5 progs class a silver,123,2619,Dishwashers,c40532,Hotpoint HFC2B19SV White
o04890,bosch side by side k hl /gefrierkombination kan90vi20,298,2622,Fridge Freezers,c44958,Bosch KAN90VI20 Stainless Steel
o04891,bosch kil22vf30g series 4 fully integrated fridge with ice box white,299,2623,Fridges,c46162,Bosch KIL22VF30G Integrated
o04892,hotpoint hfc2b19sv 13 place energy efficient freestanding dishwasher silver,6,2619,Dishwashers,c40532,Hotpoint HFC2B19SV White
o04893,white knight built in slim dishwasher,181,2619,Dishwashers,c40856,White Knight DW0945IA Integrated
o04894,iphone xs max gold 6.5 64gb 4g unlocked sim free,4,2612,Mobile Phones,c00034,Apple iPhone XS Max 64GB
o04895,intel xeon processor e5 4660 v4 40m cache 2.20 ghz 40mb smart cache,45,2615,CPUs,c06389,Intel Xeon E5-4660v4 2 20GHz Tray
o04896,indesit dsr57m96z extra baby care slimline 10 place freestanding dishwasher white,6,2619,Dishwashers,c41064,Indesit DSR 57M96 Z White
o04897,siemens sx636x01me iq300 speedmatic,119,2619,Dishwashers,c41502,Siemens SX636X01ME Integrated
o04898,indesit si61s 342l tall freestanding fridge silver,6,2623,Fridges,c46465,Indesit SI61S Silver
o04899,intel e6800 pentium dual core socket 775 3.33ghz 2mb cache 1066mhz fsb wolfdale retail box processor inc fan heatsink 3 year warranty,121,2615,CPUs,c07312,Intel Pentium Dual-Core E6800 3.33GHz Socket 775 800MHz Box
o04900,aeg l9we86605 ws waschtrockner 10kg 6kg 1600upm,119,2620,Washing Machines,c42918,AEG L9WE86605
o04901,microsoft lumia 640 uk sim free 5 inch windows smartphone orange,3,2612,Mobile Phones,c01236,Microsoft Lumia 640
o04902,siemens gi21vaf30 eingebaut senkrecht 97l a,119,2621,Freezers,c43596,Siemens GI21VAF30 Integrated
o04903,bravia oled kd55a1 55 inch oled 4k ultra hd hdr smart android tv,124,2614,TVs,c04525,Sony Bravia KD-55A1B
o04904,beko cfp1675s frost free fridge freezer silver,4,2622,Fridge Freezers,c44697,Beko CFP1675S Silver
o04905,panasonic nn df385m arbeitsfl che 23l edelstahl,119,2618,Microwaves,c40148,Panasonic NN-DF385M Silver
o04906,amica fm0613 47 litre tabletop fridge with icebox white,15,2623,Fridges,c46365,Amica FM061.3 White
o04907,siemens extraklasse waschmaschine iq500 wm14t790,298,2620,Washing Machines,c42898,Siemens WM14T790
o04908,aeg s96090xvm1 american style fridge freezer ice water stainless steel,131,2622,Fridge Freezers,c45362,AEG S96090XVM1 Stainless Steel
o04909,amd ad340xokhjbox athlon x2 340,3,2615,CPUs,c05949,AMD Athlon X2 340 3.2GHz Box
o04910,frost free fridge freezer,347,2622,Fridge Freezers,c44538,AEG RCB83724VX Stainless Steel
o04911,bosch einbau mikrowelle mit dampf und grillfunktion coa565gb0,300,2618,Microwaves,c39998,Bosch COA565GB0 Black
o04912,exdisplay lg x screen k5 4.9in 16gb black android 6.0 in,4,2612,Mobile Phones,c00239,LG X Screen
o04913,hewlett packard enterprise intel xeon e5640 x4 2.66ghz 12mb l3 processor,64,2615,CPUs,c07135,HP Intel Xeon E5640 2GHz Upgrade Tray
o04914,intel pentium e6700 dual core 2 core 3.20 ghz processor,73,2615,CPUs,c06329,Intel Pentium E6700 3.2GHz Socket 775 1066MHz bus Tray
o04915,apple iphone se 128 gb silver,2,2612,Mobile Phones,c00028,Apple iPhone SE 128GB
o04916,siemens gi38na55 integrated freezer 212litres no frost a super freezing,131,2621,Freezers,c43636,Siemens GI38NA55 Integrated
o04917,bosch kge39aw42,119,2622,Fridge Freezers,c45283,Bosch KGE39AW42 White
o04918,samsung ecobubble ww90j5456fx 9 kg 1400 spin washing machine graphite,7,2620,Washing Machines,c42603,Samsung WW80J5456FX
o04919,beko cfg1582w 50/50 fridge freezer white,7,2622,Fridge Freezers,c44265,Beko CFG1582W
o04920,sony rx10 bridgekamera 1 dscrx10,41,2617,Digital Cameras,c38973,Sony Cyber-shot DSC-RX10
o04921,hoover dhl1482dbb 8kg washing machine 1400rpm black,301,2620,Washing Machines,c42187,Hoover DHL1482DBB/1-80
o04922,bosch bel553ms0b built in microwave with grill stainless steel,7,2618,Microwaves,c39680,Bosch BEL553MS0B Stainless Steel
o04923,built in larder fridge,347,2623,Fridges,c46172,Neff KI8513D30G Integrated
o04924,kodak pixpro fz43 black camera,10,2617,Digital Cameras,c38918,Kodak PixPro FZ43
o04925,nikon d810 digital slr camera body,88,2617,Digital Cameras,c39000,Nikon D810
o04926,bosch stand gefrierschrank gsn58ew40 eek a,298,2621,Freezers,c43805,Bosch GSN58EW40 White
o04927,neff ki7853d30g built in fridge freezer no frost 50 50 split,131,2622,Fridge Freezers,c44072,Neff KI7853D30G Integrated
o04928,sony kd 55xf7596 55 xf75 4k ultra hd hdr smart tv,144,2614,TVs,c04804,Sony KD-55XF7596
o04929,neff n30 gkv 1400 c s581c40x0e gkv 1400 c geschirrsp ler 45 cm integrierbar,298,2619,Dishwashers,c40887,Neff S581C40X0E Integrated
o04930,panasonic dmc gx80kebk digital single lens mirrorless camera black,3,2617,Digital Cameras,c38890,Panasonic Lumix DMC-GX80 + 12-32mm OIS
o04931,liebherr frost free fridge freezer silver cnel4313,125,2622,Fridge Freezers,c44192,Liebherr CNel 4313 Silver
o04932,smeg fab32lbn1 fridge freezer,324,2622,Fridge Freezers,c45317,Smeg FAB32LBN1 White
o04933,samsung ue43m5500ak 5 series 43 led tv,51,2614,TVs,c04757,Samsung UE43M5500
o04934,fantec boogy smart phone 5.5inch 5.5 hd screen dual sim android 7 8mp camera 5mp front camera 16gb 1gb speicher schwarz,17,2612,Mobile Phones,c00991,Fantec Boogy Dual SIM
o04935,miele wkr571wps 1600rpm 9kg freestanding capacity washing machine white,294,2620,Washing Machines,c42022,Miele WKR 571 WPS
o04936,hoover one touch dhl149db3b 9kg 1400rpm freestanding washing machine black,6,2620,Washing Machines,c42179,Hoover DHL 149DB3B/1-80
o04937,samsung wd90j6a10aw/wd90j6a10aw,98,2620,Washing Machines,c41923,Samsung WD90J6A10AW
o04938,hewlett packard enterprise intel xeon l5530 2.4ghz 8mb l3 processor,64,2615,CPUs,c07430,HP Intel Xeon L5530 2.4GHz Socket 1366 1066MHz bus Upgrade Tray
o04939,panasonic 55in 4k smart tv,80,2614,TVs,c05644,Panasonic Viera TX-55DX600B
o04940,intel pentium g3440 dual core cpu 3.30 ghz 3 mb cache 53 w graphics virtualization technology socket 1150,3,2615,CPUs,c06945,Intel Pentium G3440 3.3GHz  Box
o04941,bosch sms24aw01g 60cm dishwasher,129,2619,Dishwashers,c40465,Bosch SMS24AW01G White
o04942,fujifilm x series x pro1 digital camera body only,60,2617,Digital Cameras,c39547,Fujifilm X-Pro1
o04943,nokia 7 plus sim free smartphone black/copper,3,2612,Mobile Phones,c00076,Nokia 7 Plus Dual SIM
o04944,swan retro sr11050bn upright freestanding tall fridge 182cm high a rated 330 litre matt black,17,2623,Fridges,c46423,Swan SR11050BN Black
o04945,amd opteron quad 8350 2ghz 2mb l3 processor,14,2615,CPUs,c06850,AMD Third-Generation Opteron 8350 2.0GHz Socket F 1000MHz bus Tray
o04946,hotpoint xul85t3zkov 60cm day 1 frost free fridge freezer black,1,2622,Fridge Freezers,c45123,Hotpoint XUL85 T3Z KOV Black
o04947,frost free fridge freezer,347,2622,Fridge Freezers,c44112,Beko CCFH1675W White
o04948,r291km sharp microwave r291km one touch,344,2618,Microwaves,c40368,Adelberg R-291KM White White
o04949,beko mgc20100s grill and microwave 20 litre 700 w silver,17,2618,Microwaves,c39851,Beko MGC20100S Silver
o04950,samsung ue65nu8000 65 4k hdr premium smart android led tv freeviewhd,131,2614,TVs,c04426,Samsung UE65NU8000
o04951,ulefone power 2 smartphone cellphone mobilephone super powerful battery 6050mah 9v/2a quick charge 5.5 inch fhd screen android 7.0 mtk6750t octa core 1.5ghz 4gb ram 64gb rom camera 13mp 8mp 14 light f,3,2612,Mobile Phones,c01014,UleFone Power 2 Dual SIM
o04952,apple mq7e2b/a 4.7 iphone 8 256gb gold in stock uk spec stock,23,2612,Mobile Phones,c00010,Apple iPhone 8 256GB
o04953,liebherr cu 2311 freestanding fridge freezer comfort,294,2622,Fridge Freezers,c44082,Liebherr CU 2311 Comfort White
o04954,intel core i5 7640x 4.00ghz 2066 retail boxed processor,4,2615,CPUs,c05875,Intel Core i5 7640X 4GHz  Box
o04955,hotpoint wmaqf641p aquarius 6kg 1400 spin washing machine white,6,2620,Washing Machines,c41998,Hotpoint WMAQF641P
o04956,hl1682d3 hoover 8kg 1600rpm a washing machine white,309,2620,Washing Machines,c42551,Hoover HL1682D3
o04957,cda vm130ss 25l 900w built in standard microwave stainless steel,15,2618,Microwaves,c39702,CDA VM130SS Stainless Steel
o04958,indesit iwde 126 uk /iwde 126 uk,98,2620,Washing Machines,c41919,Indesit IWDE126
o04959,bv9000 stone grey,42,2612,Mobile Phones,c00372,Blackview BV9000 Dual SIM
o04960,sigma sd quattro geh use,253,2617,Digital Cameras,c39103,Sigma sd Quattro
o04961,washing machine,347,2620,Washing Machines,c42178,Hoover DXOC 68AC3/1-80
o04962,olympus e pl6 interchangeable lens camera pancake lens black,17,2617,Digital Cameras,c39467,Olympus E-PL6
o04963,doro 6030 graphite/white 2g unlocked sim free,6,2612,Mobile Phones,c00048,Doro PhoneEasy 6030
o04964,samsung chef collection integrated fridge freezer frost free in white,31,2622,Fridge Freezers,c44592,Samsung BRB260087WW Integrated
o04965,smeg fmi120n black built in microwave with electric grill,293,2618,Microwaves,c40121,Smeg FMI120N Black
o04966,hoover dxc4c47b1 1400 spin 7kg washing machine,179,2620,Washing Machines,c42740,Hoover DXC4C47B1
o04967,sony xperia xz1 compact 4.6 4g 4gb 32gb 2700mah black,11,2612,Mobile Phones,c00027,Sony Xperia XZ1 Compact
o04968,gorenje geschirrsp ler freistehend gs62010w,298,2619,Dishwashers,c40967,Gorenje GS62010W White
o04969,siemens ki81rvs30g 54cm wide integrated in column fridge white,6,2623,Fridges,c46236,Siemens KI81RVS30G Integrated
o04970,samsung wf70f5eow2w 7kg 1200rpm freestanding ecobubble washing machine in white,3,2620,Washing Machines,c42405,Samsung WF70F5E0W2W
o04971,electrolux fully integrated washing machine ewg147540w,348,2620,Washing Machines,c42442,Electrolux EWG147540W
o04972,bosch hmt72g450b freestanding microwave oven with grill,3,2618,Microwaves,c39674,Bosch HMT72G450B Stainless Steel
o04973,aeg sce81824ts fridge freezer,332,2622,Fridge Freezers,c45119,AEG SCE81824TS White
o04974,white knight wm105vs 5kg 1000 spin washing machine silver,22,2620,Washing Machines,c42304,White Knight WM105VS
o04975,blu grand max sim free smartphone black,17,2612,Mobile Phones,c01043,Blu Grand Max Dual SIM
o04976,samsung ue32m5520 32 smart led tv freeviewhd hd 1080p 100hz pqi,131,2614,TVs,c04456,Samsung UE32M5520
o04977,sony cybershot dscrx100 iii dscrx100m3.ceh eet01,26,2617,Digital Cameras,c38863,Sony Cyber-shot DSC-RX100 III
o04978,sony a6300 mirrorless camera with 16 50mm lens,22,2617,Digital Cameras,c38925,Sony Alpha 6300 + 16-50mm OSS
o04979,hotpoint ltb4b019 full size integrated dishwasher white,22,2619,Dishwashers,c41794,Hotpoint LTB4M116 Integrated
o04980,samsung galaxy mini 2,48,2612,Mobile Phones,c00682,Samsung Galaxy mini 2
o04981,49inch ultra hd 4k pro hdr led freeview play twin tuner,123,2614,TVs,c04454,Panasonic TX-49FX750B
o04982,intel core intel core i7 6850k processor 15m cache up to 3.80 ghz,18,2615,CPUs,c05889,Intel Core i7-6850K 3.6GHz  Box
o04983,intel xeon 1620v43.50ghz lga2011310mb cache,17,2615,CPUs,c06002,Intel Xeon E5-1620 V4 3.5 GHz Tray
o04984,apple iphone 6s 16 gb uk sim free smartphone rose refurbished,3,2612,Mobile Phones,c00131,Apple iPhone 6S 16GB
o04985,telefunken b20h342a led tv 51 cm 20 eec a dvb t2 dvb c dvb s hd ready dvd player ci black,16,2614,TVs,c05565,Telefunken B20H342A
o04986,sony bravia kdl32we613bu 32 inch smart hd ready tv with hdr,22,2614,TVs,c04453,Sony Bravia KDL-32WE613
o04987,neff n70 integrated slimline dishwasher in stainless steel,31,2619,Dishwashers,c40535,Neff S586T60D0G Integrated
o04988,zanussi zqa14031dv built under larder fridge door on door 82cm height,6,2623,Fridges,c46225,Zanussi ZQA14031DV Integrated
o04989,apple iphone 7 plus 32gb black,10,2612,Mobile Phones,c00002,Apple iPhone 7 Plus 32GB
o04990,beko asl141s american fridge freezer silver,4,2622,Fridge Freezers,c44773,Beko ASL141S Silver
o04991,canon eos 800d digital slr camera and ef s 18 55mm f/4.5.6 is stm lens black,17,2617,Digital Cameras,c38879,Canon EOS 800D + 18-55mm IS STM
o04992,bosch gefrierger t integrierbar gin41ac30,300,2621,Freezers,c43610,Bosch GIN41AC30 Integrated
o04993,siemens gs36nbw30g,325,2621,Freezers,c43519,Siemens GS36NBW30G White
o04994,samsung rs3000 free standing american fridge freezer in metal graphite,31,2622,Fridge Freezers,c44168,Samsung RS54N3103SA/EU Graphite
o04995,nokia 5 blue 5.2 13mp 16gb android smartphone,8,2612,Mobile Phones,c00175,Nokia 5
o04996,sharp microwave free standing microwave oven in black,31,2618,Microwaves,c39691,Sharp R272KM Black
o04997,lg oled55b7v 55 inch premium 4k ultra hd hdr smart oled tv 2017 model,3,2614,TVs,c04564,LG OLED55B7V
o04998,xiaomi redmi 6a dual sim 16gb 2gb ram black non uk official version,17,2612,Mobile Phones,c00358,Xiaomi Redmi 6A 16GB Dual SIM
o04999,kodak fz43 rd red digital camera fz43 rd mw01,26,2617,Digital Cameras,c38918,Kodak PixPro FZ43
o05000,intel xeon x3450 processor 2.66 ghz 8 mb smart cache,66,2615,CPUs,c06804,Intel Xeon X3450 2.66GHz Socket 1156 Tray
o05001,75 black led large format display full hd,4,2614,TVs,c05332,Sony Bravia KDL-75W855C
o05002,whirlpool fscr12430 12kg supreme care washing machine 1400rpm white,301,2620,Washing Machines,c41965,Whirlpool FSCR12430
o05003,hewlett packard enterprise intel xeon e5 2609 2.4ghz 10mb l3 processor,14,2615,CPUs,c06695,HP Intel Xeon E5-2609 2.4GHz Upgrade Tray
o05004,amd fx 8320 3.5ghz socket am3 16mb cache processor,4,2615,CPUs,c05924,AMD FX-8320 3.5GHz  Box
o05005,liebherr 60cm nofrost fridge freezer in steel look cnpel4813,125,2622,Fridge Freezers,c44737,Liebherr CNPel 4813 Silver
o05006,liebherr ikbp 2720 comfort integrierbarer,119,2623,Fridges,c46792,Liebherr IKBP 2720 Comfort BioFresh Integrated
o05007,whirlpool awoa7123 full intergrated washing machine,294,2620,Washing Machines,c42017,Whirlpool AWOA7123
o05008,liebherr gnp3013 60cm freestanding frost free freezer,130,2621,Freezers,c43378,Liebherr GNP 3013 White
o05009,bosch smv46mx00g fully integrated dishwasher,125,2619,Dishwashers,c40471,Bosch SMV46MX00G Integrated
o05010,whirlpool art8910asf built in fridge freezer,137,2622,Fridge Freezers,c44660,Whirlpool ART 8910/A+ SF Integrated
o05011,indesit bwsc61252w innex 6kg 1200rpm freestanding washing machine white,15,2620,Washing Machines,c42091,Indesit BWSC 61252 W UK
o05012,dfn04c11w 60cm dishwasher,124,2619,Dishwashers,c40506,Beko DFN04C11W White
o05013,white knight dw1045wa dishwasher 45cm 9place 6prog white,131,2619,Dishwashers,c40742,White Knight DW1045WA White
o05014,intel xeon e5 2690v2 3 ghz 10 core 20 threads 25 mb cache lga2011 socket box,51,2615,CPUs,c06684,Intel Xeon E5-2690 v2 3GHz  Box
